기준년월,구분,골프장,관광기념품,관광유원시설,기타레저,기타숙박,대형쇼핑몰,레저용품쇼핑,렌터카,면세점,문화서비스,수상운송,스키장,식음료,여행업,육상운송,캠핑장/펜션,콘도,항공운송,호텔,카지노,관광총소비,평균기온(℃),최저기온(℃),최고기온(℃),방문자수
20231107,내국인,303923.0,36900.0,54238.0,136183.0,283120.0,6740724.0,1094813.0,60913.0,281246.0,224769.0,118104.0,8149.0,15926780.0,477560.0,989471.0,60.0,516.0,1598760.0,428489.0,0.0,28764717.0,5.8,3.6,9.9,6117153.0
20231108,내국인,297102.0,37570.0,51219.0,145019.0,257009.0,7530975.0,1189746.0,11698.0,412671.0,308394.0,134472.0,10669.0,17044009.0,502697.0,1016527.0,50.0,160.0,1625052.0,439473.0,0.0,31014514.0,8.4,1.8,16.1,6224284.0
20231109,내국인,299892.0,29642.0,53130.0,130708.0,262082.0,6796085.0,1040946.0,15989.0,320465.0,274958.0,130283.0,10076.0,17183740.0,406260.0,1157975.0,220.0,99.0,1538815.0,379770.0,0.0,30031138.0,11.4,5.9,18.4,6185578.0
20231110,내국인,270307.0,40236.0,58501.0,151924.0,350606.0,9217973.0,1375882.0,31172.0,305584.0,364397.0,103001.0,8515.0,20057822.0,398811.0,1275235.0,450.0,3494.0,1411688.0,620051.0,0.0,36045649.0,3.4,0.5,9.1,6337510.0
20231111,내국인,386999.0,58117.0,91117.0,232226.0,650108.0,15692165.0,1846859.0,7865.0,526941.0,565535.0,131194.0,13058.0,23183427.0,169307.0,1189061.0,650.0,3202.0,703322.0,1619519.0,0.0,47070670.0,1.7,-1.9,6.7,6128038.0
20231112,내국인,373815.0,45223.0,72304.0,179021.0,503404.0,13511107.0,1631036.0,6272.0,547478.0,445321.0,92138.0,10589.0,16553977.0,195407.0,1091210.0,300.0,3174.0,633846.0,1033526.0,0.0,36929147.0,1.2,-2.0,5.7,5588005.0
20231113,내국인,257844.0,24097.0,47488.0,140584.0,283916.0,5596594.0,1073604.0,14386.0,286933.0,209268.0,94719.0,6686.0,14437338.0,467702.0,1127907.0,60.0,490.0,1469368.0,398554.0,0.0,25937537.0,2.0,-2.2,6.7,6077278.0
20231114,내국인,278662.0,25505.0,49477.0,146237.0,259711.0,6957262.0,1068223.0,16075.0,337285.0,207575.0,105037.0,9161.0,16103484.0,471554.0,991040.0,120.0,210.0,1559362.0,416094.0,0.0,29002077.0,5.0,-0.8,10.8,6192186.0
20231115,내국인,271296.0,39726.0,52920.0,174064.0,306566.0,7259894.0,1110161.0,22724.0,346948.0,295577.0,114448.0,3787.0,17174612.0,418712.0,1013154.0,240.0,451.0,1556552.0,386720.0,0.0,30548554.0,7.0,2.0,12.5,6301935.0
20231116,내국인,237232.0,36159.0,47315.0,151964.0,276930.0,6926544.0,952610.0,61909.0,294258.0,279353.0,106869.0,3938.0,16175400.0,422821.0,1158904.0,200.0,1296.0,1535884.0,390804.0,0.0,29060390.0,6.6,5.7,7.4,5911822.0
20231117,내국인,261687.0,38098.0,54291.0,164704.0,445762.0,10736107.0,1300734.0,14541.0,281547.0,355132.0,67727.0,5267.0,19761127.0,493407.0,1284273.0,190.0,524.0,1519578.0,664674.0,0.0,37449368.0,1.6,-1.9,5.9,6385260.0
20231118,내국인,329842.0,55760.0,72780.0,237057.0,685127.0,17453795.0,1800207.0,5240.0,491073.0,508704.0,54694.0,7014.0,22922988.0,199969.0,1209951.0,820.0,2189.0,720737.0,1241630.0,0.0,47999580.0,0.6,-3.8,5.7,6189756.0
20231119,내국인,332769.0,78301.0,63672.0,185708.0,446231.0,16010523.0,1589540.0,7662.0,451390.0,402692.0,82109.0,7606.0,16542887.0,194515.0,1082230.0,600.0,11387.0,640957.0,983584.0,0.0,39114362.0,5.9,-0.3,13.4,5761164.0
20231120,내국인,269564.0,21205.0,47187.0,187687.0,315772.0,6528594.0,1096845.0,12788.0,243176.0,205845.0,112883.0,1931.0,14726086.0,544831.0,1146065.0,60.0,4604.0,1651840.0,438811.0,0.0,27555774.0,6.2,1.8,12.8,6228148.0
20231121,내국인,300418.0,25906.0,41815.0,172372.0,247236.0,6948617.0,1105544.0,16856.0,310079.0,234280.0,133060.0,3059.0,16314127.0,568223.0,1016655.0,150.0,1757.0,1840533.0,467481.0,0.0,29748168.0,7.4,1.4,14.8,6314389.0
20231122,내국인,267479.0,21818.0,39619.0,141761.0,272065.0,7481852.0,1027358.0,6372.0,316445.0,371245.0,133145.0,3168.0,16989111.0,437141.0,1087701.0,60.0,2566.0,1443458.0,491837.0,0.0,30534201.0,9.5,2.9,15.1,6367112.0
20231123,내국인,244885.0,34251.0,41149.0,168845.0,287179.0,7058128.0,1090198.0,7694.0,394767.0,421543.0,107342.0,3327.0,17496686.0,415534.0,1220512.0,150.0,2297.0,1557073.0,499895.0,0.0,31051455.0,9.9,1.9,14.6,6361110.0
20231124,내국인,260680.0,45325.0,43418.0,171400.0,331277.0,9962155.0,1151911.0,8697.0,343986.0,598149.0,88425.0,3738.0,20177235.0,440524.0,1304694.0,340.0,2779.0,1468686.0,757399.0,0.0,37160819.0,-1.5,-4.4,2.2,6484272.0
20231125,내국인,298305.0,53036.0,73796.0,252228.0,712377.0,15379783.0,1607338.0,8242.0,516261.0,972036.0,119958.0,15414.0,23289140.0,173639.0,1299540.0,550.0,4410.0,578293.0,1181137.0,0.0,46535484.0,-1.3,-5.9,4.0,6288901.0
20231126,내국인,306466.0,43969.0,56941.0,192822.0,524245.0,12941598.0,1539943.0,7000.0,508238.0,825627.0,92723.0,5914.0,16982176.0,167484.0,1172496.0,100.0,10113.0,676897.0,994390.0,0.0,37049141.0,4.0,-0.1,7.2,5798394.0
20231127,내국인,255417.0,26142.0,44261.0,165282.0,333364.0,5733437.0,1099512.0,28467.0,289546.0,438949.0,98502.0,1473.0,14435732.0,505555.0,1174783.0,60.0,526.0,1678945.0,549320.0,0.0,26859274.0,6.2,4.4,9.3,6209554.0
20231128,내국인,271195.0,32286.0,31974.0,163110.0,272445.0,7177803.0,1157219.0,62039.0,328155.0,447233.0,88652.0,1320.0,16380454.0,582291.0,997221.0,120.0,1012.0,1458820.0,510476.0,0.0,29963826.0,1.3,-1.2,5.2,6334447.0
20231129,내국인,252544.0,36722.0,35039.0,166369.0,272712.0,7958643.0,1213276.0,19298.0,327123.0,514191.0,100572.0,892.0,17033030.0,415061.0,969066.0,250.0,4136.0,1437800.0,487180.0,0.0,31243906.0,-1.4,-4.0,3.0,6377420.0
20231130,내국인,287823.0,36897.0,46993.0,185903.0,313954.0,8342173.0,1204837.0,21249.0,419923.0,529672.0,82117.0,2593.0,17549090.0,485371.0,1093820.0,60.0,1816.0,1418937.0,531490.0,0.0,32554718.0,-4.3,-7.3,-0.5,6386234.0
20231201,내국인,266368.0,36424.0,45436.0,187710.0,377223.0,8966142.0,1141863.0,40487.0,451669.0,648680.0,116533.0,837.0,20486104.0,534585.0,1207773.0,60.0,4313.0,1663625.0,753451.0,0.0,36929283.0,-3.2,-6.8,0.7,6051426.0
20231202,내국인,323234.0,63141.0,68167.0,260223.0,676929.0,15118013.0,1465519.0,12617.0,521794.0,1073164.0,103618.0,8659.0,24177190.0,194828.0,1148604.0,490.0,11366.0,886659.0,1604315.0,0.0,47718529.0,2.0,-4.4,8.0,6025506.0
20231203,내국인,311442.0,41895.0,58170.0,195694.0,495939.0,15025620.0,1390305.0,6159.0,580457.0,841292.0,80794.0,4052.0,16649413.0,184864.0,1052594.0,420.0,806.0,857681.0,950818.0,0.0,38728414.0,0.8,-2.8,6.0,5565728.0
20231204,내국인,285555.0,28889.0,38123.0,200795.0,280900.0,5550744.0,888901.0,8807.0,346229.0,414701.0,104071.0,1282.0,14590592.0,476437.0,1075406.0,60.0,5235.0,1880883.0,509184.0,0.0,26686796.0,2.7,-3.0,9.4,5813296.0
20231205,내국인,236986.0,30828.0,48855.0,163123.0,288524.0,6517816.0,979102.0,15706.0,333730.0,390538.0,118447.0,0.0,16493462.0,581624.0,936535.0,120.0,1312.0,1651961.0,474373.0,0.0,29263042.0,6.8,3.8,12.6,5915364.0
20231206,내국인,244337.0,26459.0,36545.0,126322.0,319951.0,6519761.0,829439.0,57911.0,338084.0,461284.0,97237.0,0.0,16750701.0,506318.0,888498.0,200.0,2133.0,1644739.0,523973.0,0.0,29373895.0,6.1,3.9,8.7,5885933.0
20231207,내국인,236812.0,33720.0,43968.0,137197.0,322046.0,7141951.0,966817.0,7334.0,408403.0,465291.0,89675.0,0.0,18169578.0,428931.0,988182.0,380.0,9032.0,1609694.0,577834.0,0.0,31636843.0,6.6,0.8,11.4,6009979.0
20231208,내국인,271840.0,38338.0,45251.0,166472.0,351051.0,8494654.0,1007034.0,9766.0,343720.0,641030.0,89904.0,0.0,22015185.0,446821.0,1113435.0,370.0,10713.0,1537827.0,787084.0,0.0,37370496.0,11.2,5.1,16.8,6241924.0
20231209,내국인,347136.0,60245.0,73738.0,226150.0,597695.0,13263644.0,1513602.0,8607.0,525821.0,1042286.0,103076.0,0.0,26365376.0,195134.0,1061891.0,830.0,15545.0,665634.0,1344121.0,0.0,47410530.0,13.7,11.7,16.2,6191875.0
20231210,내국인,326039.0,51757.0,62953.0,190222.0,517452.0,10293954.0,1332347.0,7761.0,643516.0,831356.0,98742.0,0.0,18162668.0,240034.0,970928.0,280.0,12635.0,738214.0,1245916.0,0.0,35726773.0,11.4,6.7,15.5,5673566.0
20231211,내국인,204859.0,21988.0,49239.0,131385.0,379242.0,5499231.0,664264.0,16371.0,343685.0,365740.0,69899.0,0.0,14671320.0,615638.0,976227.0,190.0,4572.0,1580800.0,497125.0,0.0,26091776.0,8.9,5.0,12.3,5780566.0
20231212,내국인,233110.0,43508.0,54604.0,154516.0,291339.0,6797130.0,919864.0,17514.0,367337.0,396582.0,79287.0,0.0,17276602.0,510579.0,835835.0,220.0,6052.0,1716414.0,511114.0,0.0,30211608.0,5.4,3.5,9.3,6014952.0
20231213,내국인,232692.0,36881.0,52636.0,150653.0,338329.0,7439186.0,1018571.0,7126.0,309194.0,427720.0,115878.0,0.0,18265745.0,468252.0,808082.0,110.0,5882.0,1536640.0,553729.0,0.0,31767306.0,6.8,2.6,10.3,6100077.0
20231214,내국인,198943.0,30872.0,44961.0,143890.0,309759.0,7162642.0,742575.0,7947.0,356627.0,426251.0,93204.0,0.0,17869491.0,527526.0,2544636.0,540.0,2710.0,1390017.0,584186.0,0.0,32436777.0,7.6,6.2,9.1,6007658.0
20231215,내국인,246728.0,38185.0,51206.0,195447.0,448177.0,8928775.0,907621.0,27431.0,299970.0,588273.0,73500.0,0.0,21582163.0,541523.0,1495116.0,70.0,6178.0,1585961.0,781632.0,0.0,37797957.0,4.9,3.7,6.2,6230934.0
20231216,내국인,309729.0,67099.0,76153.0,270739.0,611391.0,14416928.0,1402384.0,6885.0,527405.0,914298.0,47372.0,0.0,26046356.0,217519.0,1288210.0,430.0,17398.0,723212.0,1919679.0,0.0,48863185.0,-4.1,-9.9,3.8,6185739.0
20231217,내국인,264297.0,40947.0,53789.0,190299.0,569199.0,13817996.0,1172705.0,10199.0,593042.0,705155.0,60973.0,0.0,16907607.0,180244.0,1171192.0,180.0,12931.0,680255.0,1246967.0,0.0,37677976.0,-9.8,-12.4,-6.4,5635809.0
20231218,내국인,176718.0,35736.0,129720.0,202250.0,313582.0,6918709.0,859601.0,63310.0,327385.0,407639.0,103345.0,0.0,15600013.0,525995.0,1143339.0,340.0,13029.0,1627547.0,700183.0,0.0,29148440.0,-7.7,-12.2,-3.6,5951264.0
20231219,내국인,188141.0,39598.0,90417.0,173821.0,342808.0,7556325.0,877433.0,27838.0,333330.0,495678.0,107329.0,0.0,17712326.0,553121.0,1065791.0,210.0,13736.0,1505363.0,622456.0,0.0,31705720.0,-3.7,-8.2,0.2,6086629.0
20231220,내국인,202752.0,34555.0,88208.0,170978.0,322788.0,8193228.0,1021993.0,16132.0,308552.0,594468.0,65217.0,0.0,18342201.0,567034.0,1053058.0,270.0,17326.0,1628190.0,904221.0,0.0,33531171.0,-7.4,-11.9,-2.1,6093497.0
20231221,내국인,170816.0,29802.0,66094.0,171096.0,344795.0,8739471.0,1020316.0,16335.0,412487.0,623613.0,58015.0,0.0,18519197.0,629512.0,1153631.0,190.0,16581.0,1489142.0,697068.0,0.0,34158162.0,-11.7,-14.4,-8.0,6070554.0
20231222,내국인,224215.0,59581.0,72259.0,208296.0,497583.0,10745217.0,1128139.0,19674.0,434517.0,926343.0,110482.0,0.0,21893123.0,555872.0,1247838.0,410.0,19939.0,1759267.0,994711.0,0.0,40897463.0,-11.6,-14.7,-8.0,6262035.0
20231223,내국인,301574.0,72841.0,73768.0,260634.0,603960.0,16252186.0,1530372.0,9613.0,624288.0,1425357.0,95562.0,0.0,24551776.0,212856.0,1153230.0,1350.0,27738.0,888482.0,1690296.0,0.0,49775882.0,-6.8,-12.7,-0.9,6150816.0
20231224,내국인,275294.0,69049.0,83330.0,225114.0,596306.0,14167035.0,1445706.0,6039.0,572884.0,1726484.0,78636.0,0.0,22593971.0,148892.0,1080816.0,800.0,36276.0,667332.0,1368369.0,0.0,45142333.0,-2.2,-5.6,3.0,5781219.0
20231225,내국인,242546.0,53301.0,76337.0,224752.0,447905.0,13567140.0,1167726.0,7550.0,461213.0,1209318.0,74545.0,0.0,18594281.0,153435.0,991223.0,270.0,25895.0,650417.0,1036998.0,0.0,38984853.0,-0.7,-2.7,2.1,5543909.0
20231226,내국인,241465.0,36358.0,99833.0,231577.0,339064.0,6502350.0,981381.0,30352.0,327050.0,540616.0,104785.0,0.0,17300442.0,558173.0,1029359.0,150.0,22821.0,1645248.0,777132.0,0.0,30768157.0,1.9,-2.6,7.2,6069872.0
20231227,내국인,237909.0,43284.0,78413.0,197391.0,351746.0,7285617.0,1055272.0,61794.0,432912.0,536193.0,111090.0,0.0,19271093.0,588567.0,985250.0,390.0,27287.0,1715478.0,726090.0,0.0,33705775.0,1.5,-2.8,6.8,6169106.0
20231228,내국인,244696.0,43719.0,61934.0,221171.0,398201.0,7492403.0,1096529.0,13874.0,386698.0,548526.0,114488.0,0.0,20321450.0,600508.0,1060638.0,120.0,23543.0,1639470.0,897099.0,0.0,35165067.0,1.2,-1.7,4.4,6187572.0
20231229,내국인,324257.0,50839.0,64404.0,266910.0,428672.0,9738590.0,1213707.0,18560.0,486324.0,702439.0,129129.0,0.0,22677459.0,502209.0,1226341.0,110.0,32860.0,1735567.0,871926.0,0.0,40470302.0,1.3,-1.5,4.6,6280991.0
20231230,내국인,305117.0,41822.0,50857.0,239806.0,582796.0,11121305.0,1008679.0,6892.0,553724.0,964446.0,119708.0,0.0,20607526.0,171774.0,1175947.0,670.0,30052.0,838193.0,1114580.0,0.0,38933895.0,0.6,-0.9,2.1,5692799.0
20231231,내국인,297327.0,48117.0,67454.0,232778.0,480636.0,13983575.0,1154273.0,8360.0,458806.0,1095540.0,53066.0,0.0,18380002.0,180559.0,1059497.0,180.0,41074.0,841171.0,1001314.0,0.0,39383729.0,2.1,0.6,4.3,5602103.0
20240101,내국인,248819.0,37171.0,56621.0,195278.0,389863.0,5309978.0,797975.0,11295.0,353534.0,620516.0,98981.0,0.0,13065170.0,105873.0,480642.0,190.0,29639.0,857505.0,742805.0,0.0,23401856.0,3.3,-0.3,7.3,4804358.0
20240102,내국인,267253.0,29515.0,68024.0,251655.0,290659.0,7125226.0,876350.0,24611.0,237863.0,271833.0,85195.0,0.0,13672904.0,547826.0,662038.0,210.0,20119.0,1523186.0,531999.0,0.0,26486469.0,2.9,2.2,4.3,5694398.0
20240103,내국인,241915.0,33697.0,58625.0,227168.0,269942.0,5337006.0,701583.0,43415.0,276112.0,304438.0,83225.0,0.0,15346046.0,507241.0,647828.0,60.0,17778.0,1424696.0,508624.0,0.0,26029399.0,1.8,-1.1,4.0,5808306.0
20240104,내국인,240322.0,30774.0,53281.0,191552.0,257938.0,5503864.0,824535.0,17384.0,295893.0,268481.0,82662.0,0.0,16177321.0,394739.0,658019.0,160.0,15931.0,1354127.0,492551.0,0.0,26859532.0,1.4,-3.3,4.7,5914818.0
20240105,내국인,268605.0,27858.0,51176.0,206053.0,307779.0,6698583.0,829714.0,63351.0,329184.0,347535.0,88602.0,0.0,19454799.0,350430.0,675453.0,260.0,18023.0,1412267.0,605179.0,0.0,31734850.0,5.0,1.4,9.1,6092188.0
20240106,내국인,365000.0,67973.0,59451.0,260876.0,534786.0,11046977.0,1186406.0,8430.0,374904.0,596196.0,75924.0,0.0,22139918.0,171425.0,546465.0,530.0,55612.0,766483.0,1249772.0,0.0,39507128.0,0.7,-2.7,5.2,5767440.0
20240107,내국인,292914.0,32565.0,53999.0,207020.0,437012.0,10000797.0,969803.0,4331.0,441018.0,493094.0,52474.0,0.0,15095714.0,140494.0,481995.0,320.0,31669.0,733722.0,766227.0,0.0,30235167.0,-4.4,-8.3,-0.9,5241569.0
20240108,내국인,213055.0,44415.0,43754.0,200993.0,256240.0,3991148.0,692307.0,13178.0,286484.0,215069.0,87371.0,0.0,13930110.0,477257.0,628472.0,120.0,17396.0,1377941.0,406198.0,0.0,22881509.0,-4.7,-10.3,0.0,5817532.0
20240109,내국인,196909.0,34268.0,32652.0,157272.0,247289.0,4196933.0,614265.0,11453.0,282020.0,195775.0,80175.0,0.0,14837454.0,387408.0,594558.0,330.0,16169.0,1392637.0,373502.0,0.0,23651069.0,-0.6,-1.9,0.4,5770229.0
20240110,내국인,235250.0,33228.0,37332.0,171160.0,255693.0,5525720.0,763481.0,17525.0,275673.0,275559.0,67646.0,0.0,16721794.0,358500.0,606025.0,60.0,14856.0,1366295.0,426330.0,0.0,27152127.0,-1.0,-4.1,3.3,6018468.0
20240111,내국인,215198.0,33841.0,35290.0,164117.0,258896.0,5290056.0,792345.0,9569.0,321075.0,252118.0,83044.0,0.0,17250657.0,370718.0,608834.0,215.0,16107.0,1378927.0,469516.0,0.0,27550523.0,1.7,-2.4,4.5,6067169.0
20240112,내국인,247675.0,31820.0,36234.0,168780.0,316639.0,6695399.0,752937.0,8381.0,314128.0,315425.0,87141.0,0.0,20260791.0,368042.0,644099.0,0.0,19966.0,1365918.0,472909.0,0.0,32106282.0,0.9,-1.4,4.2,6176716.0
20240113,내국인,346037.0,72022.0,62915.0,257521.0,534596.0,10450765.0,1216447.0,5472.0,415139.0,585934.0,84183.0,0.0,23444591.0,211246.0,552377.0,410.0,37959.0,789008.0,930557.0,0.0,39997179.0,0.4,-3.8,6.4,5929679.0
20240114,내국인,332668.0,39747.0,49924.0,191735.0,465570.0,6983029.0,877675.0,5165.0,481090.0,465922.0,63977.0,0.0,15187479.0,173626.0,458910.0,220.0,23664.0,767593.0,734243.0,0.0,27302237.0,-0.6,-3.3,2.4,5259352.0
20240115,내국인,203517.0,26400.0,41279.0,182475.0,249001.0,4468947.0,721372.0,71335.0,314381.0,201965.0,104384.0,0.0,14132711.0,430897.0,613935.0,180.0,16974.0,1506902.0,499208.0,0.0,23785863.0,-3.7,-6.9,0.9,5923386.0
20240116,내국인,204049.0,36206.0,40210.0,155582.0,285412.0,4877331.0,740980.0,8437.0,264059.0,233712.0,102306.0,0.0,15823245.0,408981.0,608784.0,160.0,15074.0,1200218.0,403233.0,0.0,25407980.0,-2.1,-7.2,4.3,6075376.0
20240117,내국인,188508.0,20864.0,33188.0,147418.0,274873.0,4559024.0,619112.0,10078.0,266921.0,214643.0,89480.0,0.0,15781245.0,417906.0,617787.0,90.0,20891.0,1232287.0,366676.0,0.0,24860991.0,0.6,-2.3,1.9,5983400.0
20240118,내국인,191928.0,37786.0,34619.0,164609.0,253895.0,4989215.0,854738.0,8546.0,254346.0,218967.0,83449.0,0.0,17273518.0,433066.0,918131.0,0.0,14404.0,1125525.0,530800.0,0.0,27387540.0,4.5,1.4,9.4,6158432.0
20240119,내국인,228770.0,38291.0,46926.0,188174.0,325185.0,7511156.0,868223.0,17556.0,325498.0,352954.0,58757.0,0.0,20385731.0,461459.0,809496.0,600.0,39462.0,1252078.0,578234.0,0.0,33488552.0,5.4,4.0,9.0,6300151.0
20240120,내국인,319583.0,62899.0,70531.0,261570.0,580010.0,10915877.0,1045004.0,6433.0,341627.0,480954.0,42535.0,0.0,22609947.0,175420.0,610184.0,490.0,33530.0,639341.0,1137537.0,0.0,39333473.0,3.4,1.9,4.9,5919637.0
20240121,내국인,294021.0,38862.0,49138.0,199377.0,422062.0,9715021.0,956634.0,5850.0,436055.0,413823.0,55524.0,0.0,15631145.0,168198.0,548445.0,180.0,26301.0,666454.0,799013.0,0.0,30426106.0,1.7,-2.4,4.3,5424650.0
20240122,내국인,184556.0,38721.0,38972.0,157035.0,238364.0,4279325.0,691258.0,19278.0,280412.0,188320.0,57779.0,0.0,13318212.0,451084.0,671332.0,210.0,15092.0,1118258.0,421778.0,0.0,22169983.0,-8.7,-11.9,-2.4,5871184.0
20240123,내국인,177744.0,22174.0,39153.0,142952.0,248095.0,5223940.0,576527.0,26757.0,237241.0,161166.0,59078.0,0.0,14087715.0,390547.0,609696.0,160.0,13693.0,1199618.0,393362.0,0.0,23609618.0,-11.7,-14.0,-8.2,5901133.0
20240124,내국인,196655.0,30968.0,28025.0,137869.0,224581.0,5687436.0,619122.0,20467.0,293970.0,203934.0,63584.0,0.0,15374882.0,416452.0,600800.0,270.0,17234.0,1146795.0,438129.0,0.0,25501173.0,-8.0,-11.2,-3.7,6058304.0
20240125,내국인,202686.0,39545.0,38124.0,174352.0,265940.0,6104676.0,767232.0,90158.0,317162.0,211504.0,81549.0,0.0,16765024.0,363751.0,617060.0,70.0,12850.0,1187978.0,494850.0,0.0,27734509.0,-5.3,-9.7,-0.5,6138958.0
20240126,내국인,236716.0,37797.0,31678.0,185597.0,282668.0,6920452.0,910630.0,31524.0,332003.0,266490.0,98397.0,0.0,19151552.0,382035.0,655529.0,250.0,23748.0,1073584.0,605281.0,0.0,31225931.0,-1.7,-6.9,4.0,6328920.0
20240127,내국인,372696.0,61003.0,66098.0,279226.0,653304.0,11121672.0,1277964.0,26748.0,379800.0,485568.0,83089.0,0.0,23673042.0,144023.0,539316.0,860.0,37998.0,573168.0,1126066.0,0.0,40901641.0,-0.5,-4.6,4.6,6048056.0
20240128,내국인,342358.0,39856.0,51743.0,206345.0,408468.0,7851902.0,964668.0,22121.0,411506.0,406300.0,74106.0,0.0,16133675.0,155868.0,463973.0,80.0,34457.0,599435.0,903036.0,0.0,29069898.0,-1.5,-5.0,3.8,5516102.0
20240129,내국인,200999.0,25459.0,33401.0,181725.0,261498.0,4655261.0,819176.0,26251.0,287297.0,192026.0,84736.0,0.0,14612211.0,413007.0,610039.0,30.0,18165.0,1292650.0,593982.0,0.0,24307915.0,-0.4,-4.8,4.6,6127520.0
20240130,내국인,250435.0,36018.0,32689.0,182115.0,245307.0,5368238.0,829954.0,29965.0,219346.0,207822.0,103158.0,0.0,16151780.0,402891.0,572340.0,240.0,25142.0,1742663.0,566391.0,0.0,26966496.0,1.4,-4.0,8.1,6201660.0
20240131,내국인,271352.0,46986.0,31621.0,183247.0,248623.0,5689799.0,1085930.0,34364.0,313065.0,274527.0,103325.0,0.0,17233511.0,370279.0,545469.0,130.0,13055.0,1453195.0,619152.0,0.0,28517630.0,4.7,0.7,10.6,6311543.0
20240201,내국인,270204.0,34253.0,34996.0,153951.0,266237.0,5840189.0,891817.0,33703.0,322693.0,263408.0,80992.0,0.0,17239902.0,479795.0,596935.0,0.0,20698.0,1390212.0,532028.0,0.0,28452013.0,2.4,-1.3,8.2,5711958.0
20240202,내국인,255277.0,36748.0,39222.0,178923.0,303602.0,7068048.0,855801.0,34610.0,274680.0,338511.0,84551.0,0.0,19573645.0,402352.0,624035.0,300.0,21965.0,1243598.0,499552.0,0.0,31835420.0,3.1,0.7,7.9,5819559.0
20240203,내국인,358883.0,52633.0,68794.0,271107.0,531426.0,11310267.0,1268519.0,27349.0,408468.0,569980.0,80392.0,0.0,21863475.0,160641.0,539006.0,490.0,27066.0,599499.0,1079917.0,0.0,39217912.0,4.7,-0.2,8.3,5561493.0
20240204,내국인,337325.0,42615.0,53832.0,215913.0,419989.0,10658911.0,1096906.0,28732.0,464994.0,488752.0,64831.0,0.0,15710530.0,120579.0,445166.0,170.0,24805.0,657330.0,714411.0,0.0,31545793.0,7.3,3.7,12.2,5317418.0
20240205,내국인,207243.0,27236.0,34114.0,162307.0,258032.0,4770294.0,680717.0,80637.0,236096.0,214069.0,66355.0,0.0,13862512.0,437944.0,573797.0,60.0,9594.0,1246843.0,409492.0,0.0,23277341.0,2.7,0.1,6.6,5482536.0
20240206,내국인,224550.0,30748.0,35144.0,162734.0,229247.0,6270200.0,803823.0,19212.0,252600.0,214489.0,88854.0,0.0,15820213.0,345035.0,552967.0,255.0,11400.0,1137029.0,366423.0,0.0,26564927.0,1.2,0.0,2.9,5748365.0
20240207,내국인,223197.0,37596.0,28545.0,158792.0,238198.0,6691284.0,790286.0,30374.0,303969.0,254291.0,88962.0,0.0,17248650.0,396071.0,565178.0,340.0,10942.0,1181246.0,361290.0,0.0,28609211.0,0.6,-0.9,2.7,5693118.0
20240208,내국인,298435.0,35418.0,35934.0,172451.0,308804.0,9469034.0,1000955.0,39537.0,496565.0,348853.0,100758.0,0.0,18648918.0,307108.0,602154.0,380.0,17300.0,1108355.0,401651.0,0.0,33392610.0,0.6,-3.0,6.2,5815324.0
20240209,내국인,267324.0,36697.0,51098.0,165891.0,416022.0,7555480.0,896893.0,41100.0,484243.0,541687.0,121552.0,0.0,13608245.0,104221.0,478761.0,250.0,23893.0,544584.0,680363.0,0.0,26018304.0,1.1,-2.5,6.1,5002190.0
20240210,내국인,144624.0,22230.0,60755.0,112078.0,356183.0,2395298.0,453861.0,28020.0,302730.0,614205.0,102653.0,0.0,8985717.0,85583.0,468238.0,290.0,29014.0,471141.0,611927.0,0.0,15244548.0,1.7,-1.5,7.4,5025605.0
20240211,내국인,343976.0,42032.0,70437.0,180734.0,395931.0,8200627.0,1013468.0,29588.0,353598.0,694881.0,106974.0,0.0,14182160.0,86597.0,488420.0,475.0,36001.0,565673.0,580471.0,0.0,27372042.0,1.0,-3.1,5.5,4957697.0
20240212,내국인,430545.0,43016.0,60223.0,209084.0,354304.0,10019638.0,1194898.0,30883.0,419261.0,562083.0,88143.0,0.0,13383297.0,103516.0,501253.0,100.0,28645.0,637728.0,501543.0,0.0,28568159.0,3.5,-2.9,10.5,4959399.0
20240213,내국인,314469.0,22219.0,42764.0,192570.0,344850.0,5005260.0,951143.0,38799.0,321501.0,265231.0,81425.0,0.0,14053173.0,456939.0,636999.0,230.0,14817.0,1218374.0,416835.0,0.0,24377599.0,8.2,2.0,13.7,5629506.0
20240214,내국인,256603.0,47035.0,34303.0,165194.0,333802.0,5351170.0,915078.0,28241.0,280758.0,306172.0,89408.0,0.0,16210970.0,455850.0,624927.0,285.0,9129.0,1214490.0,418356.0,0.0,26741771.0,12.9,8.8,18.3,5878904.0
